ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,DetectedIssue
1039,15,1,Running Shoes,2024-11-25,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.0 to 0.49,Delivery Issue
1040,100,19,Hockey Stick,2024-03-02,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1041,19,18,Volleyball,2024-04-14,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1042,68,1,Running Shoes,2023-10-06,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1043,29,12,Ice Skates,2025-01-06,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1044,79,1,Running Shoes,2024-03-22,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1045,33,19,Hockey Stick,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1046,45,8,Football Helmet,2025-05-17,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1047,6,5,Soccer Ball,2025-10-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1048,25,17,Surfboard,2025-11-18,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,Customer Service
1049,50,2,Fitness Tracker,2023-05-26,5,Five  stars  for    the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1050,83,8,Football Helmet,2024-06-14,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1051,63,5,Soccer Ball,2024-03-16,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1052,55,5,Soccer Ball,2023-08-14,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1053,6,16,Kayak,2024-02-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1054,82,17,Surfboard,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1055,17,7,Basketball,2024-10-18,3,"Average  experience,    nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1056,68,17,Surfboard,2023-09-14,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1057,49,17,Surfboard,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral,0.0 to 0.49,Delivery Issue
1058,32,16,Kayak,2024-11-16,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,No Issue Detected
1059,67,2,Fitness Tracker,2023-12-23,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1060,15,10,Golf Clubs,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1061,64,7,Basketball,2023-12-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1062,93,13,Swim Goggles,2023-11-21,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1063,5,6,Tennis Racket,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1064,32,16,Kayak,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1065,33,9,Baseball Glove,2023-03-21,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1066,81,6,Tennis Racket,2025-08-29,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1067,50,7,Basketball,2024-05-09,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1068,61,15,Climbing Rope,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,No Issue Detected
1069,84,9,Baseball Glove,2025-03-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1070,23,20,Boxing Gloves,2025-08-16,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1071,23,7,Basketball,2024-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1072,51,2,Fitness Tracker,2023-02-15,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1073,30,10,Golf Clubs,2023-09-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1074,21,13,Swim Goggles,2023-04-07,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1075,52,9,Baseball Glove,2025-07-25,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1076,22,9,Baseball Glove,2024-10-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1077,95,14,Cycling Helmet,2025-04-18,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1078,8,2,Fitness Tracker,2023-12-15,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1079,73,16,Kayak,2025-06-19,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1080,86,16,Kayak,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1081,91,5,Soccer Ball,2023-07-31,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1082,87,13,Swim Goggles,2025-02-09,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1083,40,6,Tennis Racket,2024-04-02,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1084,99,12,Ice Skates,2023-10-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1085,46,6,Tennis Racket,2025-07-02,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1086,47,11,Ski Boots,2024-04-07,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1087,35,10,Golf Clubs,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1088,55,13,Swim Goggles,2025-05-05,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1089,54,12,Ice Skates,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1090,3,14,Cycling Helmet,2023-01-09,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1091,72,2,Fitness Tracker,2024-01-28,2,The  product    arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1092,82,5,Soccer Ball,2023-02-16,4,Five  stars    for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1093,25,8,Football Helmet,2025-10-24,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1094,48,11,Ski Boots,2023-07-04,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1095,31,15,Climbing Rope,2024-09-23,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1096,82,13,Swim Goggles,2023-11-17,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1097,47,12,Ice Skates,2023-10-15,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1098,62,15,Climbing Rope,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1099,90,12,Ice Skates,2024-03-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1100,88,14,Cycling Helmet,2025-08-13,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1101,58,13,Swim Goggles,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1102,35,12,Ice Skates,2024-02-01,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1103,39,5,Soccer Ball,2023-05-12,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1104,39,6,Tennis Racket,2023-08-06,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1105,20,16,Kayak,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1106,37,5,Soccer Ball,2025-01-29,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1107,51,14,Cycling Helmet,2024-03-27,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1108,50,3,Yoga Mat,2023-05-03,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,No Issue Detected
1109,22,18,Volleyball,2023-06-09,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1110,38,8,Football Helmet,2024-04-26,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1111,91,16,Kayak,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1112,40,1,Running Shoes,2023-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1113,28,3,Yoga Mat,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1114,56,15,Climbing Rope,2025-06-14,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1115,82,4,Dumbbells,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1116,52,5,Soccer Ball,2025-05-22,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1117,74,11,Ski Boots,2023-09-12,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1118,50,16,Kayak,2023-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1119,99,4,Dumbbells,2024-01-19,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1120,4,17,Surfboard,2024-09-30,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1121,23,20,Boxing Gloves,2023-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1122,78,19,Hockey Stick,2023-12-03,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1123,68,20,Boxing Gloves,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1124,6,9,Baseball Glove,2025-10-22,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1125,100,12,Ice Skates,2025-07-20,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49,Product Quality
1126,10,19,Hockey Stick,2025-03-19,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1127,82,15,Climbing Rope,2024-01-06,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1128,77,6,Tennis Racket,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1129,80,10,Golf Clubs,2024-11-06,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1130,88,13,Swim Goggles,2025-12-30,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1131,97,2,Fitness Tracker,2025-06-02,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1132,68,9,Baseball Glove,2023-12-22,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1133,46,19,Hockey Stick,2023-09-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1134,29,8,Football Helmet,2024-06-16,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1135,77,12,Ice Skates,2024-10-26,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1136,62,8,Football Helmet,2025-03-02,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1137,73,5,Soccer Ball,2025-01-19,3,Five  stars  for  the  quick  delivery.,0.0,Neutral,0.0 to 0.49,Delivery Issue
1138,81,4,Dumbbells,2024-12-23,3,The  quality  is  top-notch.,0.0,Neutral,0.0 to 0.49,No Issue Detected
1139,18,5,Soccer Ball,2024-02-28,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1140,28,12,Ice Skates,2023-03-07,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1141,24,17,Surfboard,2023-04-01,5,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1142,4,2,Fitness Tracker,2024-04-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1143,75,18,Volleyball,2025-08-09,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1144,24,8,Football Helmet,2024-01-29,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1145,61,8,Football Helmet,2024-02-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1146,88,15,Climbing Rope,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1147,79,5,Soccer Ball,2025-05-09,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1148,94,2,Fitness Tracker,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1149,67,13,Swim Goggles,2023-12-24,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1150,90,3,Yoga Mat,2024-02-19,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1151,46,15,Climbing Rope,2025-01-19,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1152,23,14,Cycling Helmet,2025-11-05,3,Customer    support  was  very  helpful.,0.6997,Mixed Positive,0.5 to 1.0,Customer Service
1153,53,10,Golf Clubs,2023-06-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1154,9,19,Hockey Stick,2023-07-09,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1155,1,12,Ice Skates,2025-01-09,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1156,79,18,Volleyball,2024-06-16,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1157,13,12,Ice Skates,2025-07-16,1,The  product  stopped  working  after  a  month.,-0.2263,Negative,-0.49 to 0.0,No Issue Detected
1158,99,20,Boxing Gloves,2024-07-29,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1159,59,9,Baseball Glove,2025-01-29,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1160,97,7,Basketball,2025-12-26,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1161,10,19,Hockey Stick,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1162,55,10,Golf Clubs,2024-06-08,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1163,15,11,Ski Boots,2023-10-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1164,69,3,Yoga Mat,2023-01-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1165,20,12,Ice Skates,2024-02-06,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1166,63,15,Climbing Rope,2024-11-10,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1167,50,19,Hockey Stick,2024-08-21,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1168,93,16,Kayak,2025-09-21,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1169,97,19,Hockey Stick,2025-06-24,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1170,78,4,Dumbbells,2023-12-19,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1171,49,4,Dumbbells,2024-01-12,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1172,33,15,Climbing Rope,2025-04-03,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1173,76,3,Yoga Mat,2025-08-09,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1174,69,3,Yoga Mat,2025-08-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1175,78,6,Tennis Racket,2025-07-04,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1176,74,15,Climbing Rope,2025-05-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1177,45,10,Golf Clubs,2023-12-28,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1178,43,6,Tennis Racket,2024-09-08,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,No Issue Detected
1179,84,7,Basketball,2025-07-31,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1180,64,18,Volleyball,2025-06-19,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1181,28,8,Football Helmet,2025-02-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1182,70,15,Climbing Rope,2023-08-21,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1183,91,4,Dumbbells,2023-02-06,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1184,5,18,Volleyball,2023-12-25,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1185,5,12,Ice Skates,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1186,80,11,Ski Boots,2025-10-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1187,66,9,Baseball Glove,2023-06-11,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1188,17,2,Fitness Tracker,2023-04-05,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1189,32,20,Boxing Gloves,2023-12-28,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1190,16,4,Dumbbells,2024-08-19,1,The    product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1191,60,19,Hockey Stick,2023-08-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1192,80,19,Hockey Stick,2024-05-21,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1193,7,2,Fitness Tracker,2025-06-13,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1194,11,13,Swim Goggles,2023-03-01,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1195,89,2,Fitness Tracker,2023-11-19,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1196,57,16,Kayak,2024-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1197,70,15,Climbing Rope,2024-10-30,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1198,92,1,Running Shoes,2024-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1199,71,7,Basketball,2024-09-16,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1200,89,17,Surfboard,2024-04-04,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1201,14,11,Ski Boots,2023-08-04,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1202,28,17,Surfboard,2023-04-28,3,Not  worth  the    money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1203,2,19,Hockey Stick,2025-07-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1204,19,18,Volleyball,2024-11-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1205,73,17,Surfboard,2025-12-04,5,The  quality    is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1206,50,12,Ice Skates,2023-07-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1207,90,18,Volleyball,2025-06-27,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1208,16,15,Climbing Rope,2024-07-11,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1209,53,10,Golf Clubs,2024-04-03,5,Five  stars  for    the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1210,67,8,Football Helmet,2024-10-24,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1211,30,18,Volleyball,2023-10-04,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1212,82,19,Hockey Stick,2024-10-11,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1213,14,9,Baseball Glove,2023-12-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1214,100,10,Golf Clubs,2025-08-27,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1215,68,7,Basketball,2025-03-28,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1216,53,11,Ski Boots,2023-04-14,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1217,81,18,Volleyball,2024-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1218,8,9,Baseball Glove,2025-11-09,5,Shipping  was    fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1219,49,7,Basketball,2025-05-28,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1220,25,8,Football Helmet,2023-01-26,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1221,42,17,Surfboard,2023-08-31,4,"Good  quality,  but  could    be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1222,57,6,Tennis Racket,2025-05-23,3,"I  love  this  product,  will  buy    again!",0.6696,Mixed Positive,0.5 to 1.0,No Issue Detected
1223,18,16,Kayak,2025-11-12,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive,0.5 to 1.0,No Issue Detected
1224,82,14,Cycling Helmet,2025-11-30,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1225,93,8,Football Helmet,2024-08-08,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1226,75,5,Soccer Ball,2024-08-17,5,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1227,30,14,Cycling Helmet,2025-01-20,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1228,57,1,Running Shoes,2023-11-30,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1229,31,17,Surfboard,2025-06-01,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1230,55,18,Volleyball,2025-04-27,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1231,81,7,Basketball,2024-09-02,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1232,7,17,Surfboard,2024-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1233,73,5,Soccer Ball,2024-03-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1234,37,8,Football Helmet,2024-02-21,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1235,87,1,Running Shoes,2023-05-24,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1236,60,3,Yoga Mat,2023-02-07,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1237,94,17,Surfboard,2024-10-20,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Performance Issue
1238,15,9,Baseball Glove,2025-06-13,4,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1239,49,15,Climbing Rope,2024-02-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1240,66,5,Soccer Ball,2025-02-28,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1241,62,17,Surfboard,2024-03-11,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1242,22,19,Hockey Stick,2025-02-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1243,92,10,Golf Clubs,2023-11-08,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
